Fit_Index,sim_model,k_split,separation,N,de,model,Class_2,Class_3,Class_4,Class_5,Class_6,Total,p,m
CAIC,p4m2,even,ideal,200,0.9,complex,0,2,48,50,0,289,p4,m2
CAIC,p4m2,even,ideal,200,0.405,complex,0,0,23,77,0,222,p4,m2
CAIC,p4m2,even,ideal,500,1.5,complex,0,0,1,94,5,422,p4,m2
CAIC,p4m2,even,ideal,500,0.9,complex,0,0,0,100,0,405,p4,m2
CAIC,p4m2,even,ideal,500,0.405,complex,0,0,0,100,0,341,p4,m2
CAIC,p4m2,even,ideal,1000,1.5,complex,0,0,0,35,65,475,p4,m2
CAIC,p4m2,even,ideal,1000,0.9,complex,0,0,0,100,0,431,p4,m2
CAIC,p4m2,even,ideal,1000,0.405,complex,0,0,0,100,0,399,p4,m2
CAIC,p4m2,even,ideal,5000,1.5,complex,0,0,0,0,100,499,p4,m2
CAIC,p4m2,even,ideal,5000,0.9,complex,0,0,0,0,100,498,p4,m2
CAIC,p4m2,even,ideal,5000,0.405,complex,0,0,0,100,0,492,p4,m2
CAIC,p4m2,uneven,ideal,200,1.5,complex,0,27,64,8,0,296,p4,m2
CAIC,p4m2,uneven,ideal,200,0.9,complex,0,9,60,31,0,266,p4,m2
CAIC,p4m2,uneven,ideal,200,0.405,complex,0,5,50,45,0,230,p4,m2
CAIC,p4m2,uneven,ideal,500,1.5,complex,0,0,1,90,9,384,p4,m2
CAIC,p4m2,uneven,ideal,500,0.9,complex,0,0,0,100,0,385,p4,m2
CAIC,p4m2,uneven,ideal,500,0.405,complex,0,0,0,100,0,338,p4,m2
CAIC,p4m2,uneven,ideal,1000,1.5,complex,0,0,0,15,85,471,p4,m2
CAIC,p4m2,uneven,ideal,1000,0.9,complex,0,0,0,100,0,439,p4,m2
CAIC,p4m2,uneven,ideal,1000,0.405,complex,0,0,0,100,0,391,p4,m2
CAIC,p4m2,uneven,ideal,5000,1.5,complex,0,0,0,0,100,500,p4,m2
CAIC,p4m2,uneven,ideal,5000,0.9,complex,0,0,0,0,100,495,p4,m2
CAIC,p4m2,uneven,ideal,5000,0.405,complex,0,0,0,100,0,486,p4,m2
VLMR,p4m2,even,ideal,200,1.5,complex,4,11,43,34,9,331,p4,m2
VLMR,p4m2,even,ideal,200,0.9,complex,4,5,21,62,7,289,p4,m2
VLMR,p4m2,even,ideal,200,0.405,complex,10,5,10,65,10,222,p4,m2
VLMR,p4m2,even,ideal,500,1.5,complex,0,0,4,54,42,422,p4,m2
VLMR,p4m2,even,ideal,500,0.9,complex,0,0,0,78,21,405,p4,m2
VLMR,p4m2,even,ideal,500,0.405,complex,1,0,0,89,10,341,p4,m2
VLMR,p4m2,even,ideal,1000,1.5,complex,0,0,0,25,75,475,p4,m2
VLMR,p4m2,even,ideal,1000,0.9,complex,0,0,0,58,42,431,p4,m2
VLMR,p4m2,even,ideal,1000,0.405,complex,0,0,0,92,8,399,p4,m2
VLMR,p4m2,even,ideal,5000,1.5,complex,0,0,0,3,97,499,p4,m2
VLMR,p4m2,even,ideal,5000,0.9,complex,0,0,0,3,97,498,p4,m2
VLMR,p4m2,even,ideal,5000,0.405,complex,0,0,0,60,40,492,p4,m2
VLMR,p4m2,uneven,ideal,200,1.5,complex,14,14,37,26,9,296,p4,m2
VLMR,p4m2,uneven,ideal,200,0.9,complex,14,12,24,46,5,266,p4,m2
VLMR,p4m2,uneven,ideal,200,0.405,complex,10,8,18,56,7,230,p4,m2
VLMR,p4m2,uneven,ideal,500,1.5,complex,1,1,8,45,46,384,p4,m2
VLMR,p4m2,uneven,ideal,500,0.9,complex,6,0,1,71,22,385,p4,m2
VLMR,p4m2,uneven,ideal,500,0.405,complex,5,0,0,86,9,338,p4,m2
VLMR,p4m2,uneven,ideal,1000,1.5,complex,0,0,0,14,85,471,p4,m2
VLMR,p4m2,uneven,ideal,1000,0.9,complex,2,0,0,47,51,439,p4,m2
VLMR,p4m2,uneven,ideal,1000,0.405,complex,4,0,0,86,10,391,p4,m2
VLMR,p4m2,uneven,ideal,5000,1.5,complex,0,0,0,0,100,500,p4,m2
VLMR,p4m2,uneven,ideal,5000,0.9,complex,0,0,0,0,100,495,p4,m2
VLMR,p4m2,uneven,ideal,5000,0.405,complex,1,0,0,56,43,486,p4,m2
aBIC,p4m2,even,ideal,200,1.5,complex,0,0,0,1,99,331,p4,m2
aBIC,p4m2,even,ideal,200,0.9,complex,0,0,0,10,90,289,p4,m2
aBIC,p4m2,even,ideal,200,0.405,complex,0,0,0,33,67,222,p4,m2
aBIC,p4m2,even,ideal,500,1.5,complex,0,0,0,0,100,422,p4,m2
aBIC,p4m2,even,ideal,500,0.9,complex,0,0,0,46,54,405,p4,m2
aBIC,p4m2,even,ideal,500,0.405,complex,0,0,0,96,4,341,p4,m2
aBIC,p4m2,even,ideal,1000,1.5,complex,0,0,0,0,100,475,p4,m2
aBIC,p4m2,even,ideal,1000,0.9,complex,0,0,0,25,75,431,p4,m2
aBIC,p4m2,even,ideal,1000,0.405,complex,0,0,0,99,1,399,p4,m2
aBIC,p4m2,even,ideal,5000,1.5,complex,0,0,0,0,100,499,p4,m2
aBIC,p4m2,even,ideal,5000,0.9,complex,0,0,0,0,100,498,p4,m2
aBIC,p4m2,even,ideal,5000,0.405,complex,0,0,0,97,3,492,p4,m2
aBIC,p4m2,uneven,ideal,200,1.5,complex,0,0,0,1,99,296,p4,m2
aBIC,p4m2,uneven,ideal,200,0.9,complex,0,0,0,12,88,266,p4,m2
aBIC,p4m2,uneven,ideal,200,0.405,complex,0,0,0,39,61,230,p4,m2
aBIC,p4m2,uneven,ideal,500,1.5,complex,0,0,0,0,100,384,p4,m2
aBIC,p4m2,uneven,ideal,500,0.9,complex,0,0,0,42,58,385,p4,m2
aBIC,p4m2,uneven,ideal,500,0.405,complex,0,0,0,96,4,338,p4,m2
aBIC,p4m2,uneven,ideal,1000,1.5,complex,0,0,0,0,100,471,p4,m2
aBIC,p4m2,uneven,ideal,1000,0.9,complex,0,0,0,20,80,439,p4,m2
aBIC,p4m2,uneven,ideal,1000,0.405,complex,0,0,0,99,1,391,p4,m2
aBIC,p4m2,uneven,ideal,5000,1.5,complex,0,0,0,0,100,500,p4,m2
aBIC,p4m2,uneven,ideal,5000,0.9,complex,0,0,0,0,100,495,p4,m2
aBIC,p4m2,uneven,ideal,5000,0.405,complex,0,0,0,92,8,486,p4,m2
cmPk,p4m2,even,ideal,200,1.5,complex,0,2,59,38,0,331,p4,m2
cmPk,p4m2,even,ideal,200,0.9,complex,0,0,20,79,0,289,p4,m2
cmPk,p4m2,even,ideal,200,0.405,complex,0,0,7,93,0,222,p4,m2
cmPk,p4m2,even,ideal,500,1.5,complex,0,0,0,82,18,422,p4,m2
cmPk,p4m2,even,ideal,500,0.9,complex,0,0,0,100,0,405,p4,m2
cmPk,p4m2,even,ideal,500,0.405,complex,0,0,0,100,0,341,p4,m2
cmPk,p4m2,even,ideal,1000,1.5,complex,0,0,0,11,89,475,p4,m2
cmPk,p4m2,even,ideal,1000,0.9,complex,0,0,0,100,0,431,p4,m2
cmPk,p4m2,even,ideal,1000,0.405,complex,0,0,0,100,0,399,p4,m2
cmPk,p4m2,even,ideal,5000,1.5,complex,0,0,0,0,100,499,p4,m2
cmPk,p4m2,even,ideal,5000,0.9,complex,0,0,0,0,100,498,p4,m2
cmPk,p4m2,even,ideal,5000,0.405,complex,0,0,0,100,0,492,p4,m2
cmPk,p4m2,uneven,ideal,200,1.5,complex,0,7,63,30,0,296,p4,m2
cmPk,p4m2,uneven,ideal,200,0.9,complex,0,2,35,64,0,266,p4,m2
cmPk,p4m2,uneven,ideal,200,0.405,complex,0,0,21,79,0,230,p4,m2
cmPk,p4m2,uneven,ideal,500,1.5,complex,0,0,0,76,24,384,p4,m2
cmPk,p4m2,uneven,ideal,500,0.9,complex,0,0,0,100,0,385,p4,m2
cmPk,p4m2,uneven,ideal,500,0.405,complex,0,0,0,100,0,338,p4,m2
cmPk,p4m2,uneven,ideal,1000,1.5,complex,0,0,0,3,97,471,p4,m2
cmPk,p4m2,uneven,ideal,1000,0.9,complex,0,0,0,99,1,439,p4,m2
cmPk,p4m2,uneven,ideal,1000,0.405,complex,0,0,0,100,0,391,p4,m2
cmPk,p4m2,uneven,ideal,5000,1.5,complex,0,0,0,0,100,500,p4,m2
cmPk,p4m2,uneven,ideal,5000,0.9,complex,0,0,0,0,100,495,p4,m2
cmPk,p4m2,uneven,ideal,5000,0.405,complex,0,0,0,100,0,486,p4,m2
AWE,p4m3,even,ideal,200,1.5,complex,67,33,0,0,0,321,p4,m3
AWE,p4m3,even,ideal,200,0.9,complex,54,46,0,0,0,308,p4,m3
AWE,p4m3,even,ideal,200,0.405,complex,45,55,0,0,0,283,p4,m3
AWE,p4m3,even,ideal,500,1.5,complex,0,0,19,81,0,363,p4,m3
AWE,p4m3,even,ideal,500,0.9,complex,0,0,13,87,0,369,p4,m3
AWE,p4m3,even,ideal,500,0.405,complex,0,0,14,86,0,353,p4,m3
AWE,p4m3,even,ideal,1000,1.5,complex,0,0,0,100,0,393,p4,m3
AWE,p4m3,even,ideal,1000,0.9,complex,0,0,0,100,0,382,p4,m3
AWE,p4m3,even,ideal,1000,0.405,complex,0,0,0,100,0,376,p4,m3
AWE,p4m3,even,ideal,5000,1.5,complex,0,0,0,100,0,461,p4,m3
AWE,p4m3,even,ideal,5000,0.9,complex,0,0,0,100,0,500,p4,m3
AWE,p4m3,even,ideal,5000,0.405,complex,0,0,0,100,0,453,p4,m3
AWE,p4m3,uneven,ideal,200,1.5,complex,86,14,0,0,0,318,p4,m3
AWE,p4m3,uneven,ideal,200,0.9,complex,74,26,0,0,0,311,p4,m3
AWE,p4m3,uneven,ideal,200,0.405,complex,65,35,0,0,0,281,p4,m3
AWE,p4m3,uneven,ideal,500,1.5,complex,0,3,64,33,0,375,p4,m3
AWE,p4m3,uneven,ideal,500,0.9,complex,0,1,60,38,0,356,p4,m3
AWE,p4m3,uneven,ideal,500,0.405,complex,0,1,58,41,0,365,p4,m3
AWE,p4m3,uneven,ideal,1000,1.5,complex,0,0,0,100,0,414,p4,m3
AWE,p4m3,uneven,ideal,1000,0.9,complex,0,0,0,100,0,397,p4,m3
AWE,p4m3,uneven,ideal,1000,0.405,complex,0,0,0,100,0,385,p4,m3
AWE,p4m3,uneven,ideal,5000,1.5,complex,0,0,0,100,0,458,p4,m3
AWE,p4m3,uneven,ideal,5000,0.9,complex,0,0,0,100,0,444,p4,m3
AWE,p4m3,uneven,ideal,5000,0.405,complex,0,0,0,100,0,466,p4,m3
BIC,p4m3,even,ideal,200,1.5,complex,0,0,5,95,0,321,p4,m3
BIC,p4m3,even,ideal,200,0.9,complex,0,0,3,97,0,308,p4,m3
BIC,p4m3,even,ideal,200,0.405,complex,0,0,4,96,0,283,p4,m3
BIC,p4m3,even,ideal,500,1.5,complex,0,0,0,100,0,363,p4,m3
BIC,p4m3,even,ideal,500,0.9,complex,0,0,0,100,0,369,p4,m3
BIC,p4m3,even,ideal,500,0.405,complex,0,0,0,100,0,353,p4,m3
BIC,p4m3,even,ideal,1000,1.5,complex,0,0,0,100,0,393,p4,m3
BIC,p4m3,even,ideal,1000,0.9,complex,0,0,0,100,0,382,p4,m3
BIC,p4m3,even,ideal,1000,0.405,complex,0,0,0,100,0,376,p4,m3
BIC,p4m3,even,ideal,5000,1.5,complex,0,0,0,100,0,461,p4,m3
BIC,p4m3,even,ideal,5000,0.9,complex,0,0,0,100,0,500,p4,m3
BIC,p4m3,even,ideal,5000,0.405,complex,0,0,0,100,0,453,p4,m3
BIC,p4m3,uneven,ideal,200,1.5,complex,0,1,22,78,0,318,p4,m3
BIC,p4m3,uneven,ideal,200,0.9,complex,0,0,20,80,0,311,p4,m3
BIC,p4m3,uneven,ideal,200,0.405,complex,0,0,18,82,0,281,p4,m3
BIC,p4m3,uneven,ideal,500,1.5,complex,0,0,0,100,0,375,p4,m3
BIC,p4m3,uneven,ideal,500,0.9,complex,0,0,0,100,0,356,p4,m3
BIC,p4m3,uneven,ideal,500,0.405,complex,0,0,0,100,0,365,p4,m3
BIC,p4m3,uneven,ideal,1000,1.5,complex,0,0,0,100,0,414,p4,m3
BIC,p4m3,uneven,ideal,1000,0.9,complex,0,0,0,100,0,397,p4,m3
BIC,p4m3,uneven,ideal,1000,0.405,complex,0,0,0,100,0,385,p4,m3
BIC,p4m3,uneven,ideal,5000,1.5,complex,0,0,0,100,0,458,p4,m3
BIC,p4m3,uneven,ideal,5000,0.9,complex,0,0,0,100,0,444,p4,m3
BIC,p4m3,uneven,ideal,5000,0.405,complex,0,0,0,100,0,466,p4,m3
CAIC,p4m3,even,ideal,200,1.5,complex,0,1,22,78,0,321,p4,m3
CAIC,p4m3,even,ideal,200,0.9,complex,0,0,15,85,0,308,p4,m3
CAIC,p4m3,even,ideal,200,0.405,complex,0,0,20,80,0,283,p4,m3
CAIC,p4m3,even,ideal,500,1.5,complex,0,0,0,100,0,363,p4,m3
CAIC,p4m3,even,ideal,500,0.9,complex,0,0,0,100,0,369,p4,m3
CAIC,p4m3,even,ideal,500,0.405,complex,0,0,0,100,0,353,p4,m3
CAIC,p4m3,even,ideal,1000,1.5,complex,0,0,0,100,0,393,p4,m3
CAIC,p4m3,even,ideal,1000,0.9,complex,0,0,0,100,0,382,p4,m3
CAIC,p4m3,even,ideal,1000,0.405,complex,0,0,0,100,0,376,p4,m3
CAIC,p4m3,even,ideal,5000,1.5,complex,0,0,0,100,0,461,p4,m3
CAIC,p4m3,even,ideal,5000,0.9,complex,0,0,0,100,0,500,p4,m3
CAIC,p4m3,even,ideal,5000,0.405,complex,0,0,0,100,0,453,p4,m3
CAIC,p4m3,uneven,ideal,200,1.5,complex,0,4,48,47,0,318,p4,m3
CAIC,p4m3,uneven,ideal,200,0.9,complex,0,3,43,53,0,311,p4,m3
CAIC,p4m3,uneven,ideal,200,0.405,complex,0,2,49,48,0,281,p4,m3
CAIC,p4m3,uneven,ideal,500,1.5,complex,0,0,0,100,0,375,p4,m3
CAIC,p4m3,uneven,ideal,500,0.9,complex,0,0,0,100,0,356,p4,m3
CAIC,p4m3,uneven,ideal,500,0.405,complex,0,0,0,100,0,365,p4,m3
CAIC,p4m3,uneven,ideal,1000,1.5,complex,0,0,0,100,0,414,p4,m3
CAIC,p4m3,uneven,ideal,1000,0.9,complex,0,0,0,100,0,397,p4,m3
CAIC,p4m3,uneven,ideal,1000,0.405,complex,0,0,0,100,0,385,p4,m3
CAIC,p4m3,uneven,ideal,5000,1.5,complex,0,0,0,100,0,458,p4,m3
CAIC,p4m3,uneven,ideal,5000,0.9,complex,0,0,0,100,0,444,p4,m3
CAIC,p4m3,uneven,ideal,5000,0.405,complex,0,0,0,100,0,466,p4,m3
VLMR,p4m3,even,ideal,200,1.5,complex,7,7,11,67,7,321,p4,m3
VLMR,p4m3,even,ideal,200,0.9,complex,6,8,13,65,7,308,p4,m3
VLMR,p4m3,even,ideal,200,0.405,complex,8,6,11,65,10,283,p4,m3
VLMR,p4m3,even,ideal,500,1.5,complex,1,0,0,93,6,363,p4,m3
VLMR,p4m3,even,ideal,500,0.9,complex,0,0,0,89,10,369,p4,m3
VLMR,p4m3,even,ideal,500,0.405,complex,0,0,0,89,10,353,p4,m3
VLMR,p4m3,even,ideal,1000,1.5,complex,0,0,0,93,7,393,p4,m3
VLMR,p4m3,even,ideal,1000,0.9,complex,0,0,0,92,8,382,p4,m3
VLMR,p4m3,even,ideal,1000,0.405,complex,0,0,0,90,10,376,p4,m3
VLMR,p4m3,even,ideal,5000,1.5,complex,0,0,0,91,9,461,p4,m3
VLMR,p4m3,even,ideal,5000,0.9,complex,0,0,0,89,11,500,p4,m3
VLMR,p4m3,even,ideal,5000,0.405,complex,0,0,0,92,8,453,p4,m3
VLMR,p4m3,uneven,ideal,200,1.5,complex,17,13,16,50,5,318,p4,m3
VLMR,p4m3,uneven,ideal,200,0.9,complex,15,7,15,59,5,311,p4,m3
VLMR,p4m3,uneven,ideal,200,0.405,complex,12,9,16,58,6,281,p4,m3
VLMR,p4m3,uneven,ideal,500,1.5,complex,8,1,0,83,7,375,p4,m3
VLMR,p4m3,uneven,ideal,500,0.9,complex,5,1,0,87,7,356,p4,m3
VLMR,p4m3,uneven,ideal,500,0.405,complex,5,0,0,85,10,365,p4,m3
VLMR,p4m3,uneven,ideal,1000,1.5,complex,4,0,0,89,7,414,p4,m3
VLMR,p4m3,uneven,ideal,1000,0.9,complex,3,0,0,88,9,397,p4,m3
VLMR,p4m3,uneven,ideal,1000,0.405,complex,2,0,0,88,11,385,p4,m3
VLMR,p4m3,uneven,ideal,5000,1.5,complex,2,0,0,89,9,458,p4,m3
VLMR,p4m3,uneven,ideal,5000,0.9,complex,0,0,0,90,9,444,p4,m3
VLMR,p4m3,uneven,ideal,5000,0.405,complex,0,0,0,92,8,466,p4,m3
aBIC,p4m3,even,ideal,200,1.5,complex,0,0,0,38,62,321,p4,m3
aBIC,p4m3,even,ideal,200,0.9,complex,0,0,0,40,60,308,p4,m3
aBIC,p4m3,even,ideal,200,0.405,complex,0,0,0,39,61,283,p4,m3
aBIC,p4m3,even,ideal,500,1.5,complex,0,0,0,98,2,363,p4,m3
aBIC,p4m3,even,ideal,500,0.9,complex,0,0,0,98,2,369,p4,m3
aBIC,p4m3,even,ideal,500,0.405,complex,0,0,0,95,5,353,p4,m3
aBIC,p4m3,even,ideal,1000,1.5,complex,0,0,0,100,0,393,p4,m3
aBIC,p4m3,even,ideal,1000,0.9,complex,0,0,0,100,0,382,p4,m3
aBIC,p4m3,even,ideal,1000,0.405,complex,0,0,0,100,0,376,p4,m3
aBIC,p4m3,even,ideal,5000,1.5,complex,0,0,0,100,0,461,p4,m3
aBIC,p4m3,even,ideal,5000,0.9,complex,0,0,0,100,0,500,p4,m3
aBIC,p4m3,even,ideal,5000,0.405,complex,0,0,0,100,0,453,p4,m3
aBIC,p4m3,uneven,ideal,200,1.5,complex,0,0,0,42,58,318,p4,m3
aBIC,p4m3,uneven,ideal,200,0.9,complex,0,0,0,42,58,311,p4,m3
aBIC,p4m3,uneven,ideal,200,0.405,complex,0,0,0,39,61,281,p4,m3
aBIC,p4m3,uneven,ideal,500,1.5,complex,0,0,0,98,2,375,p4,m3
aBIC,p4m3,uneven,ideal,500,0.9,complex,0,0,0,99,1,356,p4,m3
aBIC,p4m3,uneven,ideal,500,0.405,complex,0,0,0,98,2,365,p4,m3
aBIC,p4m3,uneven,ideal,1000,1.5,complex,0,0,0,100,0,414,p4,m3
aBIC,p4m3,uneven,ideal,1000,0.9,complex,0,0,0,100,0,397,p4,m3
aBIC,p4m3,uneven,ideal,1000,0.405,complex,0,0,0,100,0,385,p4,m3
aBIC,p4m3,uneven,ideal,5000,1.5,complex,0,0,0,100,0,458,p4,m3
aBIC,p4m3,uneven,ideal,5000,0.9,complex,0,0,0,100,0,444,p4,m3
aBIC,p4m3,uneven,ideal,5000,0.405,complex,0,0,0,100,0,466,p4,m3
cmPk,p4m3,even,ideal,200,1.5,complex,0,0,5,95,0,321,p4,m3
cmPk,p4m3,even,ideal,200,0.9,complex,0,0,3,97,0,308,p4,m3
cmPk,p4m3,even,ideal,200,0.405,complex,0,0,4,96,0,283,p4,m3
cmPk,p4m3,even,ideal,500,1.5,complex,0,0,0,100,0,363,p4,m3
cmPk,p4m3,even,ideal,500,0.9,complex,0,0,0,100,0,369,p4,m3
cmPk,p4m3,even,ideal,500,0.405,complex,0,0,0,100,0,353,p4,m3
cmPk,p4m3,even,ideal,1000,1.5,complex,0,0,0,100,0,393,p4,m3
cmPk,p4m3,even,ideal,1000,0.9,complex,0,0,0,100,0,382,p4,m3
cmPk,p4m3,even,ideal,1000,0.405,complex,0,0,0,100,0,376,p4,m3
cmPk,p4m3,even,ideal,5000,1.5,complex,0,0,0,100,0,461,p4,m3
cmPk,p4m3,even,ideal,5000,0.9,complex,0,0,0,100,0,500,p4,m3
cmPk,p4m3,even,ideal,5000,0.405,complex,0,0,0,100,0,453,p4,m3
cmPk,p4m3,uneven,ideal,200,1.5,complex,0,1,22,78,0,318,p4,m3
cmPk,p4m3,uneven,ideal,200,0.9,complex,0,0,20,80,0,311,p4,m3
cmPk,p4m3,uneven,ideal,200,0.405,complex,0,0,18,82,0,281,p4,m3
cmPk,p4m3,uneven,ideal,500,1.5,complex,0,0,0,100,0,375,p4,m3
cmPk,p4m3,uneven,ideal,500,0.9,complex,0,0,0,100,0,356,p4,m3
cmPk,p4m3,uneven,ideal,500,0.405,complex,0,0,0,100,0,365,p4,m3
cmPk,p4m3,uneven,ideal,1000,1.5,complex,0,0,0,100,0,414,p4,m3
cmPk,p4m3,uneven,ideal,1000,0.9,complex,0,0,0,100,0,397,p4,m3
cmPk,p4m3,uneven,ideal,1000,0.405,complex,0,0,0,100,0,385,p4,m3
cmPk,p4m3,uneven,ideal,5000,1.5,complex,0,0,0,100,0,458,p4,m3
cmPk,p4m3,uneven,ideal,5000,0.9,complex,0,0,0,100,0,444,p4,m3
cmPk,p4m3,uneven,ideal,5000,0.405,complex,0,0,0,100,0,466,p4,m3
