Fit_Index,sim_model,k_split,separation,N,de,model,Class_2,Class_3,Class_4,Class_5,Total,p,m
AWE,p3m1,even,realistic,200,1.5,simple,100,0,0,0,315,p3,m1
AWE,p3m1,even,realistic,200,0.9,simple,100,0,0,0,325,p3,m1
AWE,p3m1,even,realistic,200,0.405,simple,100,0,0,0,347,p3,m1
AWE,p3m1,even,realistic,500,1.5,simple,95,5,0,0,358,p3,m1
AWE,p3m1,even,realistic,500,0.9,simple,96,4,0,0,395,p3,m1
AWE,p3m1,even,realistic,500,0.405,simple,96,4,0,0,385,p3,m1
AWE,p3m1,even,realistic,1000,1.5,simple,7,47,46,0,413,p3,m1
AWE,p3m1,even,realistic,1000,0.9,simple,5,37,58,0,408,p3,m1
AWE,p3m1,even,realistic,1000,0.405,simple,6,33,61,0,414,p3,m1
AWE,p3m1,even,realistic,5000,1.5,simple,0,0,100,0,483,p3,m1
AWE,p3m1,even,realistic,5000,0.9,simple,0,0,100,0,457,p3,m1
AWE,p3m1,even,realistic,5000,0.405,simple,0,0,100,0,447,p3,m1
AWE,p3m1,uneven,realistic,200,1.5,simple,100,0,0,0,293,p3,m1
AWE,p3m1,uneven,realistic,200,0.9,simple,100,0,0,0,337,p3,m1
AWE,p3m1,uneven,realistic,200,0.405,simple,100,0,0,0,349,p3,m1
AWE,p3m1,uneven,realistic,500,1.5,simple,66,34,0,0,388,p3,m1
AWE,p3m1,uneven,realistic,500,0.9,simple,76,24,0,0,393,p3,m1
AWE,p3m1,uneven,realistic,500,0.405,simple,91,9,0,0,398,p3,m1
AWE,p3m1,uneven,realistic,1000,1.5,simple,0,90,10,0,425,p3,m1
AWE,p3m1,uneven,realistic,1000,0.9,simple,0,80,20,0,424,p3,m1
AWE,p3m1,uneven,realistic,1000,0.405,simple,2,79,19,0,419,p3,m1
AWE,p3m1,uneven,realistic,5000,1.5,simple,0,0,99,1,477,p3,m1
AWE,p3m1,uneven,realistic,5000,0.9,simple,0,0,100,0,459,p3,m1
AWE,p3m1,uneven,realistic,5000,0.405,simple,0,0,100,0,441,p3,m1
BIC,p3m1,even,realistic,200,1.5,simple,50,41,9,0,315,p3,m1
BIC,p3m1,even,realistic,200,0.9,simple,51,41,8,0,325,p3,m1
BIC,p3m1,even,realistic,200,0.405,simple,49,43,9,0,347,p3,m1
BIC,p3m1,even,realistic,500,1.5,simple,0,8,91,0,358,p3,m1
BIC,p3m1,even,realistic,500,0.9,simple,0,6,93,0,395,p3,m1
BIC,p3m1,even,realistic,500,0.405,simple,0,9,91,0,385,p3,m1
BIC,p3m1,even,realistic,1000,1.5,simple,0,0,100,0,413,p3,m1
BIC,p3m1,even,realistic,1000,0.9,simple,0,0,100,0,408,p3,m1
BIC,p3m1,even,realistic,1000,0.405,simple,0,0,100,0,414,p3,m1
BIC,p3m1,even,realistic,5000,1.5,simple,0,0,26,74,483,p3,m1
BIC,p3m1,even,realistic,5000,0.9,simple,0,0,100,0,457,p3,m1
BIC,p3m1,even,realistic,5000,0.405,simple,0,0,100,0,447,p3,m1
BIC,p3m1,uneven,realistic,200,1.5,simple,31,65,5,0,293,p3,m1
BIC,p3m1,uneven,realistic,200,0.9,simple,32,62,6,0,337,p3,m1
BIC,p3m1,uneven,realistic,200,0.405,simple,48,48,4,0,349,p3,m1
BIC,p3m1,uneven,realistic,500,1.5,simple,0,36,64,0,388,p3,m1
BIC,p3m1,uneven,realistic,500,0.9,simple,0,30,70,0,393,p3,m1
BIC,p3m1,uneven,realistic,500,0.405,simple,0,24,75,0,398,p3,m1
BIC,p3m1,uneven,realistic,1000,1.5,simple,0,0,99,1,425,p3,m1
BIC,p3m1,uneven,realistic,1000,0.9,simple,0,0,100,0,424,p3,m1
BIC,p3m1,uneven,realistic,1000,0.405,simple,0,0,100,0,419,p3,m1
BIC,p3m1,uneven,realistic,5000,1.5,simple,0,0,4,96,477,p3,m1
BIC,p3m1,uneven,realistic,5000,0.9,simple,0,0,100,0,459,p3,m1
BIC,p3m1,uneven,realistic,5000,0.405,simple,0,0,100,0,441,p3,m1
CAIC,p3m1,even,realistic,200,1.5,simple,76,22,2,0,315,p3,m1
CAIC,p3m1,even,realistic,200,0.9,simple,77,22,1,0,325,p3,m1
CAIC,p3m1,even,realistic,200,0.405,simple,78,21,2,0,347,p3,m1
CAIC,p3m1,even,realistic,500,1.5,simple,1,23,76,0,358,p3,m1
CAIC,p3m1,even,realistic,500,0.9,simple,1,19,80,0,395,p3,m1
CAIC,p3m1,even,realistic,500,0.405,simple,1,21,78,0,385,p3,m1
CAIC,p3m1,even,realistic,1000,1.5,simple,0,0,100,0,413,p3,m1
CAIC,p3m1,even,realistic,1000,0.9,simple,0,0,100,0,408,p3,m1
CAIC,p3m1,even,realistic,1000,0.405,simple,0,0,100,0,414,p3,m1
CAIC,p3m1,even,realistic,5000,1.5,simple,0,0,42,58,483,p3,m1
CAIC,p3m1,even,realistic,5000,0.9,simple,0,0,100,0,457,p3,m1
CAIC,p3m1,even,realistic,5000,0.405,simple,0,0,100,0,447,p3,m1
CAIC,p3m1,uneven,realistic,200,1.5,simple,54,45,1,0,293,p3,m1
CAIC,p3m1,uneven,realistic,200,0.9,simple,62,37,0,0,337,p3,m1
CAIC,p3m1,uneven,realistic,200,0.405,simple,72,28,0,0,349,p3,m1
CAIC,p3m1,uneven,realistic,500,1.5,simple,0,57,43,0,388,p3,m1
CAIC,p3m1,uneven,realistic,500,0.9,simple,1,49,50,0,393,p3,m1
CAIC,p3m1,uneven,realistic,500,0.405,simple,1,46,53,0,398,p3,m1
CAIC,p3m1,uneven,realistic,1000,1.5,simple,0,1,99,0,425,p3,m1
CAIC,p3m1,uneven,realistic,1000,0.9,simple,0,0,100,0,424,p3,m1
CAIC,p3m1,uneven,realistic,1000,0.405,simple,0,0,100,0,419,p3,m1
CAIC,p3m1,uneven,realistic,5000,1.5,simple,0,0,11,89,477,p3,m1
CAIC,p3m1,uneven,realistic,5000,0.9,simple,0,0,100,0,459,p3,m1
CAIC,p3m1,uneven,realistic,5000,0.405,simple,0,0,100,0,441,p3,m1
VLMR,p3m1,even,realistic,200,1.5,simple,28,32,31,10,315,p3,m1
VLMR,p3m1,even,realistic,200,0.9,simple,26,34,29,11,325,p3,m1
VLMR,p3m1,even,realistic,200,0.405,simple,23,35,34,8,347,p3,m1
VLMR,p3m1,even,realistic,500,1.5,simple,13,8,64,15,358,p3,m1
VLMR,p3m1,even,realistic,500,0.9,simple,11,5,71,14,395,p3,m1
VLMR,p3m1,even,realistic,500,0.405,simple,7,4,73,16,385,p3,m1
VLMR,p3m1,even,realistic,1000,1.5,simple,6,0,51,43,413,p3,m1
VLMR,p3m1,even,realistic,1000,0.9,simple,5,0,78,17,408,p3,m1
VLMR,p3m1,even,realistic,1000,0.405,simple,4,0,78,18,414,p3,m1
VLMR,p3m1,even,realistic,5000,1.5,simple,0,0,14,86,483,p3,m1
VLMR,p3m1,even,realistic,5000,0.9,simple,1,0,49,50,457,p3,m1
VLMR,p3m1,even,realistic,5000,0.405,simple,0,0,76,24,447,p3,m1
VLMR,p3m1,uneven,realistic,200,1.5,simple,20,45,25,10,293,p3,m1
VLMR,p3m1,uneven,realistic,200,0.9,simple,22,34,34,9,337,p3,m1
VLMR,p3m1,uneven,realistic,200,0.405,simple,23,38,32,7,349,p3,m1
VLMR,p3m1,uneven,realistic,500,1.5,simple,7,14,54,26,388,p3,m1
VLMR,p3m1,uneven,realistic,500,0.9,simple,9,11,65,16,393,p3,m1
VLMR,p3m1,uneven,realistic,500,0.405,simple,12,7,68,13,398,p3,m1
VLMR,p3m1,uneven,realistic,1000,1.5,simple,2,3,50,45,425,p3,m1
VLMR,p3m1,uneven,realistic,1000,0.9,simple,3,1,76,20,424,p3,m1
VLMR,p3m1,uneven,realistic,1000,0.405,simple,4,0,78,17,419,p3,m1
VLMR,p3m1,uneven,realistic,5000,1.5,simple,0,0,6,94,477,p3,m1
VLMR,p3m1,uneven,realistic,5000,0.9,simple,0,0,40,60,459,p3,m1
VLMR,p3m1,uneven,realistic,5000,0.405,simple,0,0,75,25,441,p3,m1
aBIC,p3m1,even,realistic,200,1.5,simple,0,5,75,20,315,p3,m1
aBIC,p3m1,even,realistic,200,0.9,simple,0,6,83,11,325,p3,m1
aBIC,p3m1,even,realistic,200,0.405,simple,0,6,86,8,347,p3,m1
aBIC,p3m1,even,realistic,500,1.5,simple,0,0,84,16,358,p3,m1
aBIC,p3m1,even,realistic,500,0.9,simple,0,0,98,2,395,p3,m1
aBIC,p3m1,even,realistic,500,0.405,simple,0,0,99,1,385,p3,m1
aBIC,p3m1,even,realistic,1000,1.5,simple,0,0,74,26,413,p3,m1
aBIC,p3m1,even,realistic,1000,0.9,simple,0,0,100,0,408,p3,m1
aBIC,p3m1,even,realistic,1000,0.405,simple,0,0,100,0,414,p3,m1
aBIC,p3m1,even,realistic,5000,1.5,simple,0,0,0,100,483,p3,m1
aBIC,p3m1,even,realistic,5000,0.9,simple,0,0,94,6,457,p3,m1
aBIC,p3m1,even,realistic,5000,0.405,simple,0,0,100,0,447,p3,m1
aBIC,p3m1,uneven,realistic,200,1.5,simple,0,14,68,19,293,p3,m1
aBIC,p3m1,uneven,realistic,200,0.9,simple,0,13,79,8,337,p3,m1
aBIC,p3m1,uneven,realistic,200,0.405,simple,0,13,82,5,349,p3,m1
aBIC,p3m1,uneven,realistic,500,1.5,simple,0,1,79,21,388,p3,m1
aBIC,p3m1,uneven,realistic,500,0.9,simple,0,1,98,1,393,p3,m1
aBIC,p3m1,uneven,realistic,500,0.405,simple,0,0,100,0,398,p3,m1
aBIC,p3m1,uneven,realistic,1000,1.5,simple,0,0,60,40,425,p3,m1
aBIC,p3m1,uneven,realistic,1000,0.9,simple,0,0,99,1,424,p3,m1
aBIC,p3m1,uneven,realistic,1000,0.405,simple,0,0,100,0,419,p3,m1
aBIC,p3m1,uneven,realistic,5000,1.5,simple,0,0,0,100,477,p3,m1
aBIC,p3m1,uneven,realistic,5000,0.9,simple,0,0,92,8,459,p3,m1
aBIC,p3m1,uneven,realistic,5000,0.405,simple,0,0,100,0,441,p3,m1
cmPk,p3m1,even,realistic,200,1.5,simple,50,41,9,0,315,p3,m1
cmPk,p3m1,even,realistic,200,0.9,simple,51,41,8,0,325,p3,m1
cmPk,p3m1,even,realistic,200,0.405,simple,49,43,9,0,347,p3,m1
cmPk,p3m1,even,realistic,500,1.5,simple,0,8,91,0,358,p3,m1
cmPk,p3m1,even,realistic,500,0.9,simple,0,6,93,0,395,p3,m1
cmPk,p3m1,even,realistic,500,0.405,simple,0,9,91,0,385,p3,m1
cmPk,p3m1,even,realistic,1000,1.5,simple,0,0,100,0,413,p3,m1
cmPk,p3m1,even,realistic,1000,0.9,simple,0,0,100,0,408,p3,m1
cmPk,p3m1,even,realistic,1000,0.405,simple,0,0,100,0,414,p3,m1
cmPk,p3m1,even,realistic,5000,1.5,simple,0,0,26,74,483,p3,m1
cmPk,p3m1,even,realistic,5000,0.9,simple,0,0,100,0,457,p3,m1
cmPk,p3m1,even,realistic,5000,0.405,simple,0,0,100,0,447,p3,m1
cmPk,p3m1,uneven,realistic,200,1.5,simple,31,65,5,0,293,p3,m1
cmPk,p3m1,uneven,realistic,200,0.9,simple,32,62,6,0,337,p3,m1
cmPk,p3m1,uneven,realistic,200,0.405,simple,48,48,4,0,349,p3,m1
cmPk,p3m1,uneven,realistic,500,1.5,simple,0,36,64,0,388,p3,m1
cmPk,p3m1,uneven,realistic,500,0.9,simple,0,30,70,0,393,p3,m1
cmPk,p3m1,uneven,realistic,500,0.405,simple,0,24,75,0,398,p3,m1
cmPk,p3m1,uneven,realistic,1000,1.5,simple,0,0,99,1,425,p3,m1
cmPk,p3m1,uneven,realistic,1000,0.9,simple,0,0,100,0,424,p3,m1
cmPk,p3m1,uneven,realistic,1000,0.405,simple,0,0,100,0,419,p3,m1
cmPk,p3m1,uneven,realistic,5000,1.5,simple,0,0,4,96,477,p3,m1
cmPk,p3m1,uneven,realistic,5000,0.9,simple,0,0,100,0,459,p3,m1
cmPk,p3m1,uneven,realistic,5000,0.405,simple,0,0,100,0,441,p3,m1
AWE,p3m2,even,realistic,200,1.5,simple,100,0,0,0,207,p3,m2
AWE,p3m2,even,realistic,200,0.9,simple,100,0,0,0,195,p3,m2
AWE,p3m2,even,realistic,200,0.405,simple,100,0,0,0,202,p3,m2
AWE,p3m2,even,realistic,500,1.5,simple,99,1,0,0,374,p3,m2
AWE,p3m2,even,realistic,500,0.9,simple,99,1,0,0,360,p3,m2
AWE,p3m2,even,realistic,500,0.405,simple,98,2,0,0,297,p3,m2
AWE,p3m2,even,realistic,1000,1.5,simple,13,43,45,0,455,p3,m2
AWE,p3m2,even,realistic,1000,0.9,simple,8,22,70,0,437,p3,m2
AWE,p3m2,even,realistic,1000,0.405,simple,4,10,86,0,366,p3,m2
AWE,p3m2,even,realistic,5000,1.5,simple,0,0,0,100,499,p3,m2
AWE,p3m2,even,realistic,5000,0.9,simple,0,0,74,26,498,p3,m2
AWE,p3m2,even,realistic,5000,0.405,simple,0,0,100,0,491,p3,m2
AWE,p3m2,uneven,realistic,200,1.5,simple,100,0,0,0,239,p3,m2
AWE,p3m2,uneven,realistic,200,0.9,simple,100,0,0,0,226,p3,m2
AWE,p3m2,uneven,realistic,200,0.405,simple,100,0,0,0,195,p3,m2
AWE,p3m2,uneven,realistic,500,1.5,simple,73,27,0,0,413,p3,m2
AWE,p3m2,uneven,realistic,500,0.9,simple,73,27,0,0,385,p3,m2
AWE,p3m2,uneven,realistic,500,0.405,simple,68,32,0,0,323,p3,m2
AWE,p3m2,uneven,realistic,1000,1.5,simple,0,65,34,1,473,p3,m2
AWE,p3m2,uneven,realistic,1000,0.9,simple,0,75,25,0,463,p3,m2
AWE,p3m2,uneven,realistic,1000,0.405,simple,0,62,38,0,396,p3,m2
AWE,p3m2,uneven,realistic,5000,1.5,simple,0,0,0,100,500,p3,m2
AWE,p3m2,uneven,realistic,5000,0.9,simple,0,0,7,93,500,p3,m2
AWE,p3m2,uneven,realistic,5000,0.405,simple,0,0,100,0,492,p3,m2
BIC,p3m2,even,realistic,200,1.5,simple,35,49,14,1,207,p3,m2
BIC,p3m2,even,realistic,200,0.9,simple,47,39,13,1,195,p3,m2
BIC,p3m2,even,realistic,200,0.405,simple,42,41,18,0,202,p3,m2
BIC,p3m2,even,realistic,500,1.5,simple,0,2,63,34,374,p3,m2
BIC,p3m2,even,realistic,500,0.9,simple,0,3,97,1,360,p3,m2
BIC,p3m2,even,realistic,500,0.405,simple,0,1,99,0,297,p3,m2
BIC,p3m2,even,realistic,1000,1.5,simple,0,0,2,98,455,p3,m2
BIC,p3m2,even,realistic,1000,0.9,simple,0,0,93,7,437,p3,m2
BIC,p3m2,even,realistic,1000,0.405,simple,0,0,100,0,366,p3,m2
BIC,p3m2,even,realistic,5000,1.5,simple,0,0,0,100,499,p3,m2
BIC,p3m2,even,realistic,5000,0.9,simple,0,0,0,100,498,p3,m2
BIC,p3m2,even,realistic,5000,0.405,simple,0,0,99,1,491,p3,m2
BIC,p3m2,uneven,realistic,200,1.5,simple,14,61,23,2,239,p3,m2
BIC,p3m2,uneven,realistic,200,0.9,simple,22,66,12,0,226,p3,m2
BIC,p3m2,uneven,realistic,200,0.405,simple,21,69,10,0,195,p3,m2
BIC,p3m2,uneven,realistic,500,1.5,simple,0,2,43,55,413,p3,m2
BIC,p3m2,uneven,realistic,500,0.9,simple,0,18,79,2,385,p3,m2
BIC,p3m2,uneven,realistic,500,0.405,simple,0,10,90,0,323,p3,m2
BIC,p3m2,uneven,realistic,1000,1.5,simple,0,0,0,100,473,p3,m2
BIC,p3m2,uneven,realistic,1000,0.9,simple,0,0,71,29,463,p3,m2
BIC,p3m2,uneven,realistic,1000,0.405,simple,0,0,100,0,396,p3,m2
BIC,p3m2,uneven,realistic,5000,1.5,simple,0,0,0,100,500,p3,m2
BIC,p3m2,uneven,realistic,5000,0.9,simple,0,0,0,100,500,p3,m2
BIC,p3m2,uneven,realistic,5000,0.405,simple,0,0,96,4,492,p3,m2
CAIC,p3m2,even,realistic,200,1.5,simple,76,24,0,0,207,p3,m2
CAIC,p3m2,even,realistic,200,0.9,simple,81,18,1,0,195,p3,m2
CAIC,p3m2,even,realistic,200,0.405,simple,79,17,4,0,202,p3,m2
CAIC,p3m2,even,realistic,500,1.5,simple,0,13,76,11,374,p3,m2
CAIC,p3m2,even,realistic,500,0.9,simple,1,10,89,0,360,p3,m2
CAIC,p3m2,even,realistic,500,0.405,simple,0,6,94,0,297,p3,m2
CAIC,p3m2,even,realistic,1000,1.5,simple,0,0,8,92,455,p3,m2
CAIC,p3m2,even,realistic,1000,0.9,simple,0,0,98,2,437,p3,m2
CAIC,p3m2,even,realistic,1000,0.405,simple,0,0,100,0,366,p3,m2
CAIC,p3m2,even,realistic,5000,1.5,simple,0,0,0,100,499,p3,m2
CAIC,p3m2,even,realistic,5000,0.9,simple,0,0,0,100,498,p3,m2
CAIC,p3m2,even,realistic,5000,0.405,simple,0,0,100,0,491,p3,m2
CAIC,p3m2,uneven,realistic,200,1.5,simple,38,58,3,0,239,p3,m2
CAIC,p3m2,uneven,realistic,200,0.9,simple,42,56,2,0,226,p3,m2
CAIC,p3m2,uneven,realistic,200,0.405,simple,50,48,2,0,195,p3,m2
CAIC,p3m2,uneven,realistic,500,1.5,simple,0,14,61,25,413,p3,m2
CAIC,p3m2,uneven,realistic,500,0.9,simple,0,35,64,1,385,p3,m2
CAIC,p3m2,uneven,realistic,500,0.405,simple,0,27,73,0,323,p3,m2
CAIC,p3m2,uneven,realistic,1000,1.5,simple,0,0,1,99,473,p3,m2
CAIC,p3m2,uneven,realistic,1000,0.9,simple,0,0,88,12,463,p3,m2
CAIC,p3m2,uneven,realistic,1000,0.405,simple,0,0,100,0,396,p3,m2
CAIC,p3m2,uneven,realistic,5000,1.5,simple,0,0,0,100,500,p3,m2
CAIC,p3m2,uneven,realistic,5000,0.9,simple,0,0,0,100,500,p3,m2
CAIC,p3m2,uneven,realistic,5000,0.405,simple,0,0,99,1,492,p3,m2
VLMR,p3m2,even,realistic,200,1.5,simple,43,39,14,5,207,p3,m2
VLMR,p3m2,even,realistic,200,0.9,simple,38,34,21,6,195,p3,m2
VLMR,p3m2,even,realistic,200,0.405,simple,28,33,29,10,202,p3,m2
VLMR,p3m2,even,realistic,500,1.5,simple,29,23,36,13,374,p3,m2
VLMR,p3m2,even,realistic,500,0.9,simple,19,11,56,14,360,p3,m2
VLMR,p3m2,even,realistic,500,0.405,simple,11,6,65,19,297,p3,m2
VLMR,p3m2,even,realistic,1000,1.5,simple,12,8,38,41,455,p3,m2
VLMR,p3m2,even,realistic,1000,0.9,simple,8,0,65,26,437,p3,m2
VLMR,p3m2,even,realistic,1000,0.405,simple,4,0,74,22,366,p3,m2
VLMR,p3m2,even,realistic,5000,1.5,simple,4,0,3,93,499,p3,m2
VLMR,p3m2,even,realistic,5000,0.9,simple,1,0,31,68,498,p3,m2
VLMR,p3m2,even,realistic,5000,0.405,simple,0,0,42,58,491,p3,m2
VLMR,p3m2,uneven,realistic,200,1.5,simple,39,42,15,4,239,p3,m2
VLMR,p3m2,uneven,realistic,200,0.9,simple,27,51,18,3,226,p3,m2
VLMR,p3m2,uneven,realistic,200,0.405,simple,22,49,24,6,195,p3,m2
VLMR,p3m2,uneven,realistic,500,1.5,simple,21,31,23,25,413,p3,m2
VLMR,p3m2,uneven,realistic,500,0.9,simple,10,23,55,13,385,p3,m2
VLMR,p3m2,uneven,realistic,500,0.405,simple,7,11,69,14,323,p3,m2
VLMR,p3m2,uneven,realistic,1000,1.5,simple,5,23,15,56,473,p3,m2
VLMR,p3m2,uneven,realistic,1000,0.9,simple,2,3,57,39,463,p3,m2
VLMR,p3m2,uneven,realistic,1000,0.405,simple,1,0,81,18,396,p3,m2
VLMR,p3m2,uneven,realistic,5000,1.5,simple,0,1,0,98,500,p3,m2
VLMR,p3m2,uneven,realistic,5000,0.9,simple,0,0,12,88,500,p3,m2
VLMR,p3m2,uneven,realistic,5000,0.405,simple,0,0,39,61,492,p3,m2
aBIC,p3m2,even,realistic,200,1.5,simple,0,0,2,98,207,p3,m2
aBIC,p3m2,even,realistic,200,0.9,simple,0,0,6,94,195,p3,m2
aBIC,p3m2,even,realistic,200,0.405,simple,0,0,22,78,202,p3,m2
aBIC,p3m2,even,realistic,500,1.5,simple,0,0,0,100,374,p3,m2
aBIC,p3m2,even,realistic,500,0.9,simple,0,0,23,77,360,p3,m2
aBIC,p3m2,even,realistic,500,0.405,simple,0,0,84,16,297,p3,m2
aBIC,p3m2,even,realistic,1000,1.5,simple,0,0,0,100,455,p3,m2
aBIC,p3m2,even,realistic,1000,0.9,simple,0,0,5,95,437,p3,m2
aBIC,p3m2,even,realistic,1000,0.405,simple,0,0,93,7,366,p3,m2
aBIC,p3m2,even,realistic,5000,1.5,simple,0,0,0,100,499,p3,m2
aBIC,p3m2,even,realistic,5000,0.9,simple,0,0,0,100,498,p3,m2
aBIC,p3m2,even,realistic,5000,0.405,simple,0,0,46,54,491,p3,m2
aBIC,p3m2,uneven,realistic,200,1.5,simple,0,0,0,100,239,p3,m2
aBIC,p3m2,uneven,realistic,200,0.9,simple,0,0,9,91,226,p3,m2
aBIC,p3m2,uneven,realistic,200,0.405,simple,0,1,19,81,195,p3,m2
aBIC,p3m2,uneven,realistic,500,1.5,simple,0,0,0,100,413,p3,m2
aBIC,p3m2,uneven,realistic,500,0.9,simple,0,0,13,87,385,p3,m2
aBIC,p3m2,uneven,realistic,500,0.405,simple,0,0,87,13,323,p3,m2
aBIC,p3m2,uneven,realistic,1000,1.5,simple,0,0,0,100,473,p3,m2
aBIC,p3m2,uneven,realistic,1000,0.9,simple,0,0,1,99,463,p3,m2
aBIC,p3m2,uneven,realistic,1000,0.405,simple,0,0,91,9,396,p3,m2
aBIC,p3m2,uneven,realistic,5000,1.5,simple,0,0,0,100,500,p3,m2
aBIC,p3m2,uneven,realistic,5000,0.9,simple,0,0,0,100,500,p3,m2
aBIC,p3m2,uneven,realistic,5000,0.405,simple,0,0,26,74,492,p3,m2
cmPk,p3m2,even,realistic,200,1.5,simple,35,49,14,1,207,p3,m2
cmPk,p3m2,even,realistic,200,0.9,simple,47,39,13,1,195,p3,m2
cmPk,p3m2,even,realistic,200,0.405,simple,42,41,18,0,202,p3,m2
cmPk,p3m2,even,realistic,500,1.5,simple,0,2,63,34,374,p3,m2
cmPk,p3m2,even,realistic,500,0.9,simple,0,3,97,1,360,p3,m2
cmPk,p3m2,even,realistic,500,0.405,simple,0,1,99,0,297,p3,m2
cmPk,p3m2,even,realistic,1000,1.5,simple,0,0,2,98,455,p3,m2
cmPk,p3m2,even,realistic,1000,0.9,simple,0,0,93,7,437,p3,m2
cmPk,p3m2,even,realistic,1000,0.405,simple,0,0,100,0,366,p3,m2
cmPk,p3m2,even,realistic,5000,1.5,simple,0,0,0,100,499,p3,m2
cmPk,p3m2,even,realistic,5000,0.9,simple,0,0,0,100,498,p3,m2
cmPk,p3m2,even,realistic,5000,0.405,simple,0,0,99,1,491,p3,m2
cmPk,p3m2,uneven,realistic,200,1.5,simple,14,61,23,2,239,p3,m2
cmPk,p3m2,uneven,realistic,200,0.9,simple,22,66,12,0,226,p3,m2
cmPk,p3m2,uneven,realistic,200,0.405,simple,21,69,10,0,195,p3,m2
cmPk,p3m2,uneven,realistic,500,1.5,simple,0,2,43,55,413,p3,m2
cmPk,p3m2,uneven,realistic,500,0.9,simple,0,18,79,2,385,p3,m2
cmPk,p3m2,uneven,realistic,500,0.405,simple,0,10,90,0,323,p3,m2
cmPk,p3m2,uneven,realistic,1000,1.5,simple,0,0,0,100,473,p3,m2
cmPk,p3m2,uneven,realistic,1000,0.9,simple,0,0,71,29,463,p3,m2
cmPk,p3m2,uneven,realistic,1000,0.405,simple,0,0,100,0,396,p3,m2
cmPk,p3m2,uneven,realistic,5000,1.5,simple,0,0,0,100,500,p3,m2
cmPk,p3m2,uneven,realistic,5000,0.9,simple,0,0,0,100,500,p3,m2
cmPk,p3m2,uneven,realistic,5000,0.405,simple,0,0,96,4,492,p3,m2
AWE,p3m3,even,realistic,200,1.5,simple,100,0,0,0,174,p3,m3
AWE,p3m3,even,realistic,200,0.9,simple,100,0,0,0,186,p3,m3
AWE,p3m3,even,realistic,200,0.405,simple,100,0,0,0,178,p3,m3
AWE,p3m3,even,realistic,500,1.5,simple,99,1,0,0,273,p3,m3
AWE,p3m3,even,realistic,500,0.9,simple,98,2,0,0,283,p3,m3
AWE,p3m3,even,realistic,500,0.405,simple,99,1,0,0,288,p3,m3
AWE,p3m3,even,realistic,1000,1.5,simple,6,17,77,0,322,p3,m3
AWE,p3m3,even,realistic,1000,0.9,simple,4,11,85,0,322,p3,m3
AWE,p3m3,even,realistic,1000,0.405,simple,3,10,87,0,308,p3,m3
AWE,p3m3,even,realistic,5000,1.5,simple,0,0,100,0,416,p3,m3
AWE,p3m3,even,realistic,5000,0.9,simple,0,0,100,0,396,p3,m3
AWE,p3m3,even,realistic,5000,0.405,simple,0,0,100,0,392,p3,m3
AWE,p3m3,uneven,realistic,200,1.5,simple,100,0,0,0,185,p3,m3
AWE,p3m3,uneven,realistic,200,0.9,simple,100,0,0,0,162,p3,m3
AWE,p3m3,uneven,realistic,200,0.405,simple,100,0,0,0,177,p3,m3
AWE,p3m3,uneven,realistic,500,1.5,simple,93,7,0,0,301,p3,m3
AWE,p3m3,uneven,realistic,500,0.9,simple,90,10,0,0,255,p3,m3
AWE,p3m3,uneven,realistic,500,0.405,simple,81,19,0,0,287,p3,m3
AWE,p3m3,uneven,realistic,1000,1.5,simple,0,62,37,0,358,p3,m3
AWE,p3m3,uneven,realistic,1000,0.9,simple,0,58,42,0,321,p3,m3
AWE,p3m3,uneven,realistic,1000,0.405,simple,0,56,44,0,347,p3,m3
AWE,p3m3,uneven,realistic,5000,1.5,simple,0,0,100,0,430,p3,m3
AWE,p3m3,uneven,realistic,5000,0.9,simple,0,0,100,0,424,p3,m3
AWE,p3m3,uneven,realistic,5000,0.405,simple,0,0,100,0,427,p3,m3
BIC,p3m3,even,realistic,200,1.5,simple,49,39,12,0,174,p3,m3
BIC,p3m3,even,realistic,200,0.9,simple,41,44,15,0,186,p3,m3
BIC,p3m3,even,realistic,200,0.405,simple,46,40,14,0,178,p3,m3
BIC,p3m3,even,realistic,500,1.5,simple,0,1,99,0,273,p3,m3
BIC,p3m3,even,realistic,500,0.9,simple,0,2,98,0,283,p3,m3
BIC,p3m3,even,realistic,500,0.405,simple,0,1,99,0,288,p3,m3
BIC,p3m3,even,realistic,1000,1.5,simple,0,0,100,0,322,p3,m3
BIC,p3m3,even,realistic,1000,0.9,simple,0,0,100,0,322,p3,m3
BIC,p3m3,even,realistic,1000,0.405,simple,0,0,100,0,308,p3,m3
BIC,p3m3,even,realistic,5000,1.5,simple,0,0,100,0,416,p3,m3
BIC,p3m3,even,realistic,5000,0.9,simple,0,0,100,0,396,p3,m3
BIC,p3m3,even,realistic,5000,0.405,simple,0,0,100,0,392,p3,m3
BIC,p3m3,uneven,realistic,200,1.5,simple,33,59,8,0,185,p3,m3
BIC,p3m3,uneven,realistic,200,0.9,simple,33,56,11,0,162,p3,m3
BIC,p3m3,uneven,realistic,200,0.405,simple,27,64,9,0,177,p3,m3
BIC,p3m3,uneven,realistic,500,1.5,simple,0,13,87,0,301,p3,m3
BIC,p3m3,uneven,realistic,500,0.9,simple,0,11,89,0,255,p3,m3
BIC,p3m3,uneven,realistic,500,0.405,simple,0,7,93,0,287,p3,m3
BIC,p3m3,uneven,realistic,1000,1.5,simple,0,0,100,0,358,p3,m3
